Property,0
1985,845.519
1986,776.924
1987,704.644
1988,-189.967
1989,-43.422
1990,71.983
1991,149.671
1992,207.951
1993,266.231
1994,320.797
1995,373.873
1996,426.948
1997,480.024
1998,533.099
1999,560.868
2000,579.182
2001,593.394
2002,607.606
2003,617.624
2004,627.642
2005,637.66
2006,647.678
2007,657.697
2008,667.715
2009,677.733
2010,687.751
2011,697.769
2012,707.788
2013,717.806
2014,727.824
2015,737.842
2016,747.86
2017,757.879
